BUSINESS_UNIT,JOURNAL_ID,JOURNAL_DATE,FISCAL_YEAR,ACCOUNTING_PERIOD,PROJECT_ID,ACTIVITY_ID,AWARD_ID,FUND_CODE,DEPTID,PROGRAM_CODE,ACCOUNT,ACCOUNT_DESCR,TRANSACTION_SOURCE,SOURCE_DOCUMENT_ID,VENDOR_EMPLOYEE_ID,VENDOR_EMPLOYEE_NAME,TRANSACTION_DESCR,AMOUNT
UNIV1,JR260400320,4/27/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2604001425,V200007,National Research Travel Services,Field sampling consumables,3951.43
UNIV1,JR260400323,4/27/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2604003678,E100167,Morgan Owens,Payroll fringe charge,746.02
UNIV1,JR260400343,4/27/26,2026,10,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2604003903,E100114,Taylor Lewis,Research scientist payroll,5183.28
UNIV1,JR260400346,4/27/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2604001547,V200001,Apex Scientific Supply LLC,Glassware and sample preparation supplies,146.61
UNIV1,JR260400354,4/27/26,2026,10,PRJ-250417-05,INDIRECT,AWD-FED-25-00417,52010,D12010,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2604000267,V200018,Research Participant Services,Facilities and administrative cost allocation,6581.4
UNIV1,JR260400364,4/27/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2604004157,E100165,Emerson Martinez,Research scientist payroll,4986
UNIV1,JR260400374,4/27/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2604001664,V200005,Quantum Compute Services Inc,Reagents and consumable laboratory supplies,54.68
UNIV1,JR260400379,4/27/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604004322,E100153,Riley Ibrahim,Correction: doctoral research appointment,-936.12
UNIV1,JR260400389,4/27/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,511000,Faculty Salaries,PAY,PAY2604004431,E100138,Blake Ibrahim,Faculty salary allocation,8656.85
UNIV1,JR260400393,4/27/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604004478,E100150,Sage Bennett,Doctoral research appointment,2047.17
UNIV1,JR260400397,4/27/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2604004524,E100071,Cameron Kim,Postdoctoral researcher payroll,1733.53
UNIV1,JR260400399,4/27/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2604004551,E100134,Hayden Lewis,Research scientist payroll,2330.67
UNIV1,JR260400402,4/27/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604004584,E100011,Logan Johnson,Doctoral research appointment,1643.41
UNIV1,JR260400423,4/27/26,2026,10,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2604004827,E100163,Skyler Chen,Benefit pool assessment,2500.87
UNIV1,JR260400433,4/27/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2604004940,E100126,Blake Gupta,Laboratory technician payroll,1354.68
UNIV1,JR260400441,4/27/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604005036,E100136,Skyler Harris,Graduate research assistant stipend,1244.77
UNIV1,JR260400449,4/27/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2604001982,V200019,Open Access Journal Services,Glassware and sample preparation supplies,5668.76
UNIV1,JR260400551,4/27/26,2026,10,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2604006279,E100139,Parker Walker,Faculty effort charge,2556.83
UNIV1,JR260400005,4/28/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,531200,Computing and Office Supplies,AP,VCH2604000026,V200019,Open Access Journal Services,Data storage media and peripherals,115.42
UNIV1,JR260400017,4/28/26,2026,10,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2604000181,E100047,Alex Nguyen,Research scientist payroll,4102.12
UNIV1,JR260400017,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604000185,E100099,Jordan Ibrahim,Graduate research assistant stipend,2720.59
UNIV1,JR260400076,4/28/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604000862,E100022,Skyler Singh,Doctoral research appointment,2493.55
UNIV1,JR260400113,4/28/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D90015,RDSCI,531200,Computing and Office Supplies,AP,VCH2604000490,V200007,National Research Travel Services,Computer accessories and office supplies,30.73
UNIV1,JR260400173,4/28/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2604001949,E100128,Logan Kim,Postdoctoral researcher payroll,3946.35
UNIV1,JR260400183,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2604000821,V200001,Apex Scientific Supply LLC,Credit: glassware and sample preparation supplies,-28.61
UNIV1,JR260400186,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2604002098,E100066,Avery Gupta,Benefit pool assessment,757.49
UNIV1,JR260400195,4/28/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2604002204,E100169,Riley Owens,Laboratory technician payroll,1718.35
UNIV1,JR260400207,4/28/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2604002328,E100086,Riley Lewis,Faculty effort charge,3734.18
UNIV1,JR260400238,4/28/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2604002697,E100162,Emerson Nguyen,Faculty effort charge,3010.15
UNIV1,JR260400251,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,581100,Participant Support Costs,AP,VCH2604001119,V200020,Advanced Sensor Technologies Inc,Participant stipend,76.33
UNIV1,JR260400273,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,514000,Temporary Wages,PAY,PAY2604003106,E100145,Rowan Diaz,Hourly research assistant wages,396.37
UNIV1,JR260400314,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2604003578,E100102,Parker Walker,Faculty salary allocation,5484.43
UNIV1,JR260400321,4/28/26,2026,10,PRJ-250417-05,INDIRECT,AWD-FED-25-00417,52010,D12020,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2604000236,V200006,Scholarly Publishing Group,Facilities and administrative cost allocation,884.91
UNIV1,JR260400336,4/28/26,2026,10,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,514000,Temporary Wages,PAY,PAY2604003815,E100019,Reese Martinez,Temporary field staff wages,575.19
UNIV1,JR260400357,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2604004075,E100168,Jordan Harris,Benefit pool assessment,336.48
UNIV1,JR260400372,4/28/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604004246,E100106,Hayden Martinez,Graduate research assistant stipend,2617.85
UNIV1,JR260400375,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,541100,Domestic Travel,TRV,EXP2604000283,V200005,Quantum Compute Services Inc,Field research travel,3585.34
UNIV1,JR260400381,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2604004343,E100038,Casey Reed,Summer research salary,3299.72
UNIV1,JR260400394,4/28/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,514000,Temporary Wages,PAY,PAY2604004488,E100057,Hayden Nguyen,Student hourly wages,211.38
UNIV1,JR260400414,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531200,Computing and Office Supplies,AP,VCH2604001828,V200014,Midwest University Subaward Office,Computer accessories and office supplies,306.57
UNIV1,JR260400438,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,581100,Participant Support Costs,AP,VCH2604001930,V200020,Advanced Sensor Technologies Inc,Research subject reimbursement,178.26
UNIV1,JR260400479,4/28/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,561100,Core Facility Charges,INT,JRN2604000289,V200018,Research Participant Services,Genomics core service charge,335.64
UNIV1,JR260400487,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604005557,E100097,Logan Kim,Doctoral research appointment,1171.52
UNIV1,JR260400494,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2604005649,E100068,Alex Harris,Faculty effort charge,5830.45
UNIV1,JR260400502,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,552100,Consultant Services,AP,VCH2604002219,V200020,Advanced Sensor Technologies Inc,Specialized technical consulting,9965.13
UNIV1,JR260400504,4/28/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,571100,Publication and Dissemination,AP,VCH2604002231,V200018,Research Participant Services,Open access publication fee,948.56
UNIV1,JR260400505,4/28/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2604005769,E100069,Alex Walker,Faculty salary allocation,8427.11
UNIV1,JR260400546,4/28/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2604006223,E100021,Jordan Ibrahim,Laboratory technician payroll,4102.91
UNIV1,JR260400041,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2604000468,E100084,Emerson Chen,Research scientist payroll,3967.48
UNIV1,JR260400102,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2604001163,E100013,Emerson Harris,Postdoctoral researcher payroll,3102.31
UNIV1,JR260400121,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,531100,Laboratory Supplies,AP,VCH2604000537,V200013,Greenline Environmental Testing,Reagents and consumable laboratory supplies,41.1
UNIV1,JR260400126,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,532100,Scientific Equipment,AP,VCH2604000557,V200008,University Core Imaging Center,Laboratory equipment purchase,37366.39
UNIV1,JR260400168,4/29/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2604001883,E100042,Morgan Reed,Employer fringe benefit allocation,2529.32
UNIV1,JR260400195,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,571100,Publication and Dissemination,AP,VCH2604000875,V200020,Advanced Sensor Technologies Inc,Open access publication fee,4706.39
UNIV1,JR260400220,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,531100,Laboratory Supplies,AP,VCH2604000982,V200004,Bayou Chemical and Glass Co,Glassware and sample preparation supplies,83.17
UNIV1,JR260400233,4/29/26,2026,10,PRJ-250417-02,INDIRECT,AWD-FED-25-00417,52010,D13040,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2604000176,V200020,Advanced Sensor Technologies Inc,F&A cost distribution,9735.66
UNIV1,JR260400235,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,514000,Temporary Wages,PAY,PAY2604002663,E100107,Quinn Harris,Student hourly wages,399.69
UNIV1,JR260400256,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604002919,E100145,Rowan Diaz,Credit: doctoral research appointment,-840.11
UNIV1,JR260400257,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604002922,E100021,Jordan Ibrahim,Graduate assistant payroll,858.41
UNIV1,JR260400258,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2604002934,E100104,Drew Diaz,Research scientist payroll,1991.87
UNIV1,JR260400303,4/29/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531200,Computing and Office Supplies,AP,VCH2604001360,V200013,Greenline Environmental Testing,General project supplies,27.46
UNIV1,JR260400314,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604003580,E100073,Parker Bennett,Doctoral research appointment,1771.56
UNIV1,JR260400319,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604003633,E100101,Sage Johnson,Graduate research assistant stipend,947.18
UNIV1,JR260400330,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,533100,Software and Cloud Services,AP,VCH2604001475,V200018,Research Participant Services,Correction: research software license,-5494.67
UNIV1,JR260400347,4/29/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2604003947,E100159,Finley Walker,Research scientist payroll,4336.93
UNIV1,JR260400349,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2604003973,E100103,Cameron Patel,Summer research salary,3654.35
UNIV1,JR260400354,4/29/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,531100,Laboratory Supplies,AP,VCH2604001578,V200004,Bayou Chemical and Glass Co,Glassware and sample preparation supplies,4336.66
UNIV1,JR260400385,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,571100,Publication and Dissemination,AP,VCH2604001717,V200002,Northstar Laboratory Products Inc,Research dissemination expense,372.59
UNIV1,JR260400428,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604004892,E100149,Logan Harris,Graduate research assistant stipend,1430.2
UNIV1,JR260400434,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604004949,E100161,Logan Turner,Graduate research assistant stipend,1118.75
UNIV1,JR260400447,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2604005106,E100117,Jordan Diaz,Benefit pool assessment,1610.47
UNIV1,JR260400460,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2604005257,E100048,Hayden Patel,Benefit pool assessment,2304.42
UNIV1,JR260400466,4/29/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2604002060,V200015,Coastal State University Research,Glassware and sample preparation supplies,268.91
UNIV1,JR260400491,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,511000,Faculty Salaries,PAY,PAY2604005609,E100056,Morgan Martinez,Faculty effort charge,3633.49
UNIV1,JR260400504,4/29/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2604002232,V200011,Genome Analytics Partners,Glassware and sample preparation supplies,307.75
UNIV1,JR260400515,4/29/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2604005876,E100096,Cameron Kim,Payroll fringe charge,3467.59
UNIV1,JR260400521,4/29/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2604005949,E100172,Alex Diaz,Benefit pool assessment,372.24
UNIV1,JR260400526,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2604006000,E100177,Taylor Martinez,Employer fringe benefit allocation,1306.24
UNIV1,JR260400526,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2604006006,E100164,Logan Nguyen,Postdoctoral researcher payroll,3421.27
UNIV1,JR260400535,4/29/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2604002365,V200010,Data Harbor Cloud Systems,Field sampling consumables,5909.06
UNIV1,JR260400536,4/29/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604006116,E100130,Taylor Reed,Doctoral research appointment,1194.69
UNIV1,JR260400045,4/30/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2604000509,E100038,Casey Reed,Benefit pool assessment,1439.79
UNIV1,JR260400057,4/30/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,581100,Participant Support Costs,AP,VCH2604000252,V200016,Vector Consulting Associates,Participant travel support,92.6
UNIV1,JR260400115,4/30/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2604000503,V200014,Midwest University Subaward Office,Field sampling consumables,258.58
UNIV1,JR260400122,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2604001375,E100108,Finley Walker,Postdoctoral researcher payroll,2868.33
UNIV1,JR260400130,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604001458,E100057,Hayden Nguyen,Doctoral research appointment,3036.65
UNIV1,JR260400140,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2604001574,E100018,Sage Ellis,Summer research salary,4508.46
UNIV1,JR260400165,4/30/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604001862,E100088,Drew Johnson,Doctoral research appointment,3256.42
UNIV1,JR260400198,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,541100,Domestic Travel,TRV,EXP2604000158,V200015,Coastal State University Research,Project collaboration travel,684.26
UNIV1,JR260400200,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2604000898,V200010,Data Harbor Cloud Systems,Glassware and sample preparation supplies,164.66
UNIV1,JR260400208,4/30/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2604002339,E100149,Logan Harris,Payroll fringe charge,872.08
UNIV1,JR260400255,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2604002902,E100148,Blake Johnson,Summer research salary,8448.21
UNIV1,JR260400256,4/30/26,2026,10,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2604002916,E100137,Hayden Owens,Faculty effort charge,4217.61
UNIV1,JR260400259,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,511000,Faculty Salaries,PAY,PAY2604002950,E100140,Taylor Foster,Faculty salary allocation,2287.74
UNIV1,JR260400259,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2604002952,E100142,Sage Walker,Employer fringe benefit allocation,583.27
UNIV1,JR260400262,4/30/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2604002984,E100058,Taylor Owens,Postdoctoral researcher payroll,5855.01
UNIV1,JR260400264,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,531100,Laboratory Supplies,AP,VCH2604001182,V200001,Apex Scientific Supply LLC,Reagents and consumable laboratory supplies,6896.73
UNIV1,JR260400289,4/30/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604003287,E100104,Drew Diaz,Doctoral research appointment,1840.35
UNIV1,JR260400327,4/30/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2604003724,E100163,Skyler Chen,Postdoctoral researcher payroll,1481.28
UNIV1,JR260400348,4/30/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2604003966,E100158,Avery Kim,Refund: payroll fringe charge,-226.77
UNIV1,JR260400349,4/30/26,2026,10,PRJ-250417-02,INDIRECT,AWD-FED-25-00417,52010,D12010,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2604000263,V200014,Midwest University Subaward Office,F&A cost distribution,869.78
UNIV1,JR260400364,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D90015,RDSCI,514000,Temporary Wages,PAY,PAY2604004155,E100160,Finley Martinez,Hourly research assistant wages,469.01
UNIV1,JR260400364,4/30/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,514000,Temporary Wages,PAY,PAY2604004159,E100071,Cameron Kim,Temporary field staff wages,301.76
UNIV1,JR260400364,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,533100,Software and Cloud Services,AP,VCH2604001623,V200007,National Research Travel Services,Cloud computing usage,4265.35
UNIV1,JR260400372,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531200,Computing and Office Supplies,AP,VCH2604001660,V200020,Advanced Sensor Technologies Inc,Computer accessories and office supplies,51.42
UNIV1,JR260400379,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,532100,Scientific Equipment,AP,VCH2604001688,V200020,Advanced Sensor Technologies Inc,Laboratory equipment purchase,15454.67
UNIV1,JR260400387,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2604004413,E100135,Avery Owens,Employer fringe benefit allocation,712.12
UNIV1,JR260400399,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,541100,Domestic Travel,TRV,EXP2604000309,V200011,Genome Analytics Partners,Field research travel,921.84
UNIV1,JR260400399,4/30/26,2026,10,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2604004552,E100087,Drew Ibrahim,Laboratory technician payroll,2644.34
UNIV1,JR260400416,4/30/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2604004751,E100111,Morgan Walker,Payroll fringe charge,2414.28
UNIV1,JR260400440,4/30/26,2026,10,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2604005024,E100044,Hayden Foster,Research scientist payroll,4572.12
UNIV1,JR260400463,4/30/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,552100,Consultant Services,AP,VCH2604002052,V200018,Research Participant Services,Specialized technical consulting,3604.07
UNIV1,JR260400473,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,514000,Temporary Wages,PAY,PAY2604005397,E100002,Rowan Lewis,Hourly research assistant wages,594.38
UNIV1,JR260400498,4/30/26,2026,10,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2604005689,E100080,Skyler Reed,Graduate assistant payroll,2713.11
UNIV1,JR260400554,4/30/26,2026,10,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2604006307,E100088,Drew Johnson,Payroll fringe charge,1340.76
UNIV1,JR260500012,5/1/26,2026,11,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2605000117,E100148,Blake Johnson,Benefit pool assessment,1169.79
